calendar_year,calendar_month,route,average_daily_ridership,source,objectid,city
2019,6,35,133,APC,2710,Philadelphia
2019,6,T5,12539,APC,2711,Philadelphia
2019,6,37,2990,APC,2712,Philadelphia
2019,6,38,2579,APC,2713,Philadelphia
2019,6,39,2597,APC,2714,Philadelphia
2019,6,40,6272,APC,2715,Philadelphia
2019,6,42,8743,APC,2716,Philadelphia
2019,6,43,2422,APC,2717,Philadelphia
2019,6,44,3260,APC,2718,Philadelphia
2019,6,45,5049,APC,2719,Philadelphia
2019,6,46,4501,APC,2720,Philadelphia
2019,6,47,14124,APC,2721,Philadelphia
2019,6,48,6861,APC,2722,Philadelphia
2019,6,49,2426,APC,2723,Philadelphia
2019,6,50,1856,APC,2724,Philadelphia
2019,6,52,11682,APC,2725,Philadelphia
2019,6,53,1968,APC,2726,Philadelphia
2019,6,54,5436,APC,2727,Philadelphia
2019,6,55,4540,APC,2728,Philadelphia
2019,6,56,8779,APC,2729,Philadelphia
2019,6,57,8233,APC,2730,Philadelphia
2019,6,58,5428,APC,2731,Philadelphia
2019,6,59,3822,APC,2732,Philadelphia
2019,6,60,8531,APC,2733,Philadelphia
2019,6,61,3662,APC,2734,Philadelphia
2019,6,62,237,APC,2735,Philadelphia
2019,6,64,4208,APC,2736,Philadelphia
2019,6,65,6766,APC,2737,Philadelphia
2019,6,66,8497,APC,2738,Philadelphia
2019,6,67,2622,APC,2739,Philadelphia
2019,6,68,2009,APC,2740,Philadelphia
2019,6,70,4911,APC,2741,Philadelphia
2019,6,73,1543,APC,2742,Philadelphia
2019,6,75,3320,APC,2743,Philadelphia
2019,6,77,656,APC,2744,Philadelphia
2019,6,78,101,APC,2745,Philadelphia
2019,6,79,3524,APC,2746,Philadelphia
2019,6,80,219,APC,2747,Philadelphia
2019,6,84,2375,APC,2748,Philadelphia
2019,6,88,1224,APC,2749,Philadelphia
2019,6,89,1525,APC,2750,Philadelphia
2019,6,90,443,APC,2751,Philadelphia
2019,6,92,310,APC,2752,Philadelphia
2019,6,93,1216,APC,2753,Philadelphia
2019,6,94,395,APC,2754,Philadelphia
2019,6,95,513,APC,2755,Philadelphia
2019,6,96,1216,APC,2756,Philadelphia
2019,6,97,659,APC,2757,Philadelphia
2019,6,98,904,APC,2758,Philadelphia
2019,6,99,1236,APC,2759,Philadelphia
2019,6,D1,3553,Traffic_Estimate,2760,Philadelphia
2019,6,D2,3600,Traffic_Estimate,2761,Philadelphia
2019,6,103,1126,APC,2762,Philadelphia
2019,6,104,3119,APC,2763,Philadelphia
2019,6,105,1123,APC,2764,Philadelphia
2019,6,106,1168,APC,2765,Philadelphia
2019,6,107,940,APC,2766,Philadelphia
2019,6,108,5155,APC,2767,Philadelphia
2019,6,109,4369,APC,2768,Philadelphia
2019,6,110,1773,APC,2769,Philadelphia
2019,6,111,1287,APC,2770,Philadelphia
2019,6,112,808,APC,2771,Philadelphia
2019,6,113,6673,APC,2772,Philadelphia
2019,6,114,1881,APC,2773,Philadelphia
2019,6,115,982,APC,2774,Philadelphia
2019,6,117,1792,APC,2775,Philadelphia
2019,6,118,384,APC,2776,Philadelphia
2019,6,119,754,APC,2777,Philadelphia
2019,6,120,249,APC,2778,Philadelphia
2019,6,123,924,APC,2779,Philadelphia
2019,6,124,1770,APC,2780,Philadelphia
2019,6,125,2241,APC,2781,Philadelphia
2019,6,126,601,APC,2782,Philadelphia
2019,6,127,325,APC,2783,Philadelphia
2019,6,128,378,APC,2784,Philadelphia
2019,6,129,915,APC,2785,Philadelphia
2019,6,130,531,APC,2786,Philadelphia
2019,6,131,631,APC,2787,Philadelphia
2019,6,132,327,APC,2788,Philadelphia
2019,6,133,83,APC,2789,Philadelphia
2019,6,139,400,APC,2790,Philadelphia
2019,6,150,30,APC,2791,Philadelphia
2019,6,201,149,APC,2792,Philadelphia
2019,6,204,206,APC,2793,Philadelphia
2019,6,205,69,APC,2794,Philadelphia
2019,6,206,137,APC,2795,Philadelphia
2019,6,310,432,APC,2796,Philadelphia
2019,6,311,209,APC,2797,Philadelphia
2019,6,47M,851,APC,2798,Philadelphia
2019,6,BLVDDIR,2946,APC,2799,Philadelphia
2019,6,B1 OWL,1752,APC,2800,Philadelphia
2019,6,63,12077,APC,2801,Philadelphia
2019,6,71,4469,APC,2802,Philadelphia
2019,6,41,2035,APC,2803,Philadelphia
2019,6,K,6751,APC,2804,Philadelphia
2019,6,51,5822,APC,2805,Philadelphia
2019,6,LUCYGO,1579,APC,2806,Philadelphia
2019,6,LUCYGR,1116,APC,2807,Philadelphia
2019,6,L1 OWL,1966,APC,2808,Philadelphia
2019,6,82,7244,APC,2809,Philadelphia
2019,6,81,4454,APC,2810,Philadelphia
2019,7,1,2216,APC,2811,Philadelphia
2019,7,2,4331,APC,2812,Philadelphia
2019,7,3,7175,APC,2813,Philadelphia
2019,7,4,6729,APC,2814,Philadelphia
2019,7,5,2936,APC,2815,Philadelphia
2019,7,6,4811,APC,2816,Philadelphia
2019,7,7,4446,APC,2817,Philadelphia
2019,7,8,1425,APC,2818,Philadelphia
2019,7,9,4178,APC,2819,Philadelphia
2019,7,T1,8859,Traffic_Estimate,2820,Philadelphia
2019,7,T4,11650,APC,2821,Philadelphia
2019,7,12,2304,APC,2822,Philadelphia
2019,7,T3,11665,APC,2823,Philadelphia
2019,7,14,5331,APC,2824,Philadelphia
2019,7,G1,8870,Traffic_Estimate,2825,Philadelphia
2019,7,16,6740,APC,2826,Philadelphia
2019,7,17,8283,APC,2827,Philadelphia
2019,7,18,10569,APC,2828,Philadelphia
2019,7,19,1084,APC,2829,Philadelphia
2019,7,20,3902,APC,2830,Philadelphia
2019,7,21,9638,APC,2831,Philadelphia
2019,7,22,3911,APC,2832,Philadelphia
2019,7,23,12678,APC,2833,Philadelphia
2019,7,24,1825,APC,2834,Philadelphia
2019,7,25,3586,APC,2835,Philadelphia
2019,7,26,7421,APC,2836,Philadelphia
2019,7,27,3354,APC,2837,Philadelphia
2019,7,28,1102,APC,2838,Philadelphia
2019,7,29,3361,APC,2839,Philadelphia
2019,7,30,1141,APC,2840,Philadelphia
2019,7,31,4035,APC,2841,Philadelphia
2019,7,32,3927,APC,2842,Philadelphia
2019,7,33,10359,APC,2843,Philadelphia
2019,7,T2,11522,APC,2844,Philadelphia
2019,7,35,130,APC,2845,Philadelphia
2019,7,T5,11854,APC,2846,Philadelphia
2019,7,37,3102,APC,2847,Philadelphia
2019,7,38,2659,APC,2848,Philadelphia
2019,7,39,1852,APC,2849,Philadelphia
2019,7,40,6234,APC,2850,Philadelphia
2019,7,42,8866,APC,2851,Philadelphia
2019,7,43,2361,APC,2852,Philadelphia
2019,7,44,3369,APC,2853,Philadelphia
2019,7,45,4798,APC,2854,Philadelphia
2019,7,46,4565,APC,2855,Philadelphia
2019,7,47,14015,APC,2856,Philadelphia
2019,7,48,6967,APC,2857,Philadelphia
2019,7,49,2561,APC,2858,Philadelphia
2019,7,50,1813,APC,2859,Philadelphia
2019,7,52,11401,APC,2860,Philadelphia
2019,7,53,2196,APC,2861,Philadelphia
2019,7,54,5646,APC,2862,Philadelphia
2019,7,55,4429,APC,2863,Philadelphia
2019,7,56,9082,APC,2864,Philadelphia
2019,7,57,8325,APC,2865,Philadelphia
2019,7,58,6142,APC,2866,Philadelphia
2019,7,59,3668,APC,2867,Philadelphia
2019,7,60,8610,APC,2868,Philadelphia
2019,7,61,3518,APC,2869,Philadelphia
2019,7,62,204,APC,2870,Philadelphia
2019,7,64,4251,APC,2871,Philadelphia
2019,7,65,6878,APC,2872,Philadelphia
2019,7,66,8609,APC,2873,Philadelphia
2019,7,67,2624,APC,2874,Philadelphia
2019,7,68,1814,APC,2875,Philadelphia
2019,7,70,4866,APC,2876,Philadelphia
2019,7,73,1531,APC,2877,Philadelphia
2019,7,75,3320,APC,2878,Philadelphia
2019,7,77,604,APC,2879,Philadelphia
2019,7,78,111,APC,2880,Philadelphia
2019,7,79,3931,APC,2881,Philadelphia
2019,7,80,257,APC,2882,Philadelphia
2019,7,84,2331,APC,2883,Philadelphia
2019,7,88,1128,APC,2884,Philadelphia
2019,7,89,1554,APC,2885,Philadelphia
2019,7,90,437,APC,2886,Philadelphia
2019,7,92,309,APC,2887,Philadelphia
2019,7,93,1215,APC,2888,Philadelphia
2019,7,94,366,APC,2889,Philadelphia
2019,7,95,528,APC,2890,Philadelphia
2019,7,96,1204,APC,2891,Philadelphia
2019,7,97,653,APC,2892,Philadelphia
2019,7,98,910,APC,2893,Philadelphia
2019,7,99,1273,APC,2894,Philadelphia
2019,7,D1,3553,Traffic_Estimate,2895,Philadelphia
2019,7,D2,3600,Traffic_Estimate,2896,Philadelphia
2019,7,103,1149,APC,2897,Philadelphia
2019,7,104,3137,APC,2898,Philadelphia
2019,7,105,1161,APC,2899,Philadelphia
2019,7,106,1230,APC,2900,Philadelphia
2019,7,107,958,APC,2901,Philadelphia
2019,7,108,5152,APC,2902,Philadelphia
2019,7,109,4516,APC,2903,Philadelphia
2019,7,110,1767,APC,2904,Philadelphia
2019,7,111,1352,APC,2905,Philadelphia
2019,7,112,861,APC,2906,Philadelphia
2019,7,113,6649,APC,2907,Philadelphia
2019,7,114,1789,APC,2908,Philadelphia
2019,7,115,995,APC,2909,Philadelphia
2019,7,117,1849,APC,2910,Philadelphia
2019,7,118,419,APC,2911,Philadelphia
2019,7,119,721,APC,2912,Philadelphia
2019,7,120,233,APC,2913,Philadelphia
2019,7,123,978,APC,2914,Philadelphia
2019,7,124,1870,APC,2915,Philadelphia
2019,7,125,2399,APC,2916,Philadelphia
2019,7,126,573,APC,2917,Philadelphia
2019,7,127,356,APC,2918,Philadelphia
2019,7,128,342,APC,2919,Philadelphia
2019,7,129,935,APC,2920,Philadelphia
2019,7,130,562,APC,2921,Philadelphia
2019,7,131,620,APC,2922,Philadelphia
2019,7,132,382,APC,2923,Philadelphia
2019,7,133,92,APC,2924,Philadelphia
2019,7,139,379,APC,2925,Philadelphia
2019,7,150,33,APC,2926,Philadelphia
2019,7,201,154,APC,2927,Philadelphia
2019,7,204,201,APC,2928,Philadelphia
2019,7,205,68,APC,2929,Philadelphia
2019,7,206,140,APC,2930,Philadelphia
2019,7,310,446,APC,2931,Philadelphia
2019,7,311,203,APC,2932,Philadelphia
2019,7,47M,817,APC,2933,Philadelphia
2019,7,BLVDDIR,3047,APC,2934,Philadelphia
2019,7,B1 OWL,1795,APC,2935,Philadelphia
2019,7,63,11999,APC,2936,Philadelphia
2019,7,71,4012,APC,2937,Philadelphia
2019,7,41,2187,APC,2938,Philadelphia
2019,7,K,6904,APC,2939,Philadelphia
2019,7,51,5691,APC,2940,Philadelphia
2019,7,LUCYGO,1770,APC,2941,Philadelphia
2019,7,LUCYGR,1160,APC,2942,Philadelphia
2019,7,L1 OWL,1686,APC,2943,Philadelphia
2019,7,82,7413,APC,2944,Philadelphia
2019,7,81,4341,APC,2945,Philadelphia
2019,8,1,2282,APC,2946,Philadelphia
2019,8,2,4062,APC,2947,Philadelphia
2019,8,3,7309,APC,2948,Philadelphia
2019,8,4,6082,APC,2949,Philadelphia
2019,8,5,2944,APC,2950,Philadelphia
2019,8,6,4862,APC,2951,Philadelphia
2019,8,7,4459,APC,2952,Philadelphia
2019,8,8,1466,APC,2953,Philadelphia
2019,8,9,4258,APC,2954,Philadelphia
2019,8,T1,8859,Traffic_Estimate,2955,Philadelphia
2019,8,T4,12104,APC,2956,Philadelphia
2019,8,12,2466,APC,2957,Philadelphia
2019,8,T3,13129,APC,2958,Philadelphia
2019,8,14,5352,APC,2959,Philadelphia
2019,8,G1,8870,Traffic_Estimate,2960,Philadelphia
2019,8,16,6637,APC,2961,Philadelphia
2019,8,17,8838,APC,2962,Philadelphia
2019,8,18,10737,APC,2963,Philadelphia
2019,8,19,1104,APC,2964,Philadelphia
2019,8,20,4014,APC,2965,Philadelphia
2019,8,21,9415,APC,2966,Philadelphia
2019,8,22,3958,APC,2967,Philadelphia
2019,8,23,12757,APC,2968,Philadelphia
2019,8,24,1841,APC,2969,Philadelphia
2019,8,25,3618,APC,2970,Philadelphia
2019,8,26,7864,APC,2971,Philadelphia
2019,8,27,3513,APC,2972,Philadelphia
2019,8,28,1162,APC,2973,Philadelphia
2019,8,29,3194,APC,2974,Philadelphia
2019,8,30,1152,APC,2975,Philadelphia
2019,8,31,4194,APC,2976,Philadelphia
2019,8,32,4023,APC,2977,Philadelphia
2019,8,33,10191,APC,2978,Philadelphia
2019,8,T2,11504,APC,2979,Philadelphia
2019,8,35,136,APC,2980,Philadelphia
2019,8,T5,14255,APC,2981,Philadelphia
2019,8,37,3407,APC,2982,Philadelphia
2019,8,38,2721,APC,2983,Philadelphia
2019,8,39,1718,APC,2984,Philadelphia
2019,8,40,6202,APC,2985,Philadelphia
2019,8,42,9316,APC,2986,Philadelphia
2019,8,43,2320,APC,2987,Philadelphia
2019,8,44,3393,APC,2988,Philadelphia
2019,8,45,4774,APC,2989,Philadelphia
2019,8,46,4603,APC,2990,Philadelphia
2019,8,47,14685,APC,2991,Philadelphia
2019,8,48,6912,APC,2992,Philadelphia
2019,8,49,2631,APC,2993,Philadelphia
2019,8,50,1894,APC,2994,Philadelphia
2019,8,52,11366,APC,2995,Philadelphia
2019,8,53,2088,APC,2996,Philadelphia
2019,8,54,5789,APC,2997,Philadelphia
2019,8,55,4520,APC,2998,Philadelphia
2019,8,56,8428,APC,2999,Philadelphia
2019,8,57,8044,APC,3000,Philadelphia
2019,8,58,6513,APC,3001,Philadelphia
2021,6,127,145,APC,3002,Philadelphia
2021,6,128,219,APC,3003,Philadelphia
2021,6,129,522,APC,3004,Philadelphia
2021,6,130,337,APC,3005,Philadelphia
2021,6,131,344,APC,3006,Philadelphia
2021,6,132,212,APC,3007,Philadelphia
2021,6,133,40,APC,3008,Philadelphia
2021,6,139,229,APC,3009,Philadelphia
2021,6,150,26,APC,3010,Philadelphia
2021,6,201,35,APC,3011,Philadelphia
2021,6,204,104,APC,3012,Philadelphia
2021,6,206,53,APC,3013,Philadelphia
2021,6,310,230,APC,3014,Philadelphia
2021,6,311,104,APC,3015,Philadelphia
2021,6,47M,577,APC,3016,Philadelphia
2021,6,BLVDDIR,1650,APC,3017,Philadelphia
2021,6,B1 OWL,981,APC,3018,Philadelphia
2021,6,63,6935,APC,3019,Philadelphia
2021,6,71,2199,APC,3020,Philadelphia
2021,6,41,1202,APC,3021,Philadelphia
2021,6,K,4057,APC,3022,Philadelphia
2021,6,51,2712,APC,3023,Philadelphia
2021,6,LUCYGO,502,APC,3024,Philadelphia
2021,6,LUCYGR,340,APC,3025,Philadelphia
2021,6,L1 OWL,1101,APC,3026,Philadelphia
2021,6,82,4127,APC,3027,Philadelphia
2021,6,81,2309,APC,3028,Philadelphia
2021,7,1,1365,APC,3029,Philadelphia
2021,7,2,2218,APC,3030,Philadelphia
2021,7,3,4099,APC,3031,Philadelphia
2021,7,4,3173,APC,3032,Philadelphia
2021,7,5,1395,APC,3033,Philadelphia
2021,7,6,2791,APC,3034,Philadelphia
2021,7,7,2707,APC,3035,Philadelphia
2021,7,8,693,APC,3036,Philadelphia
2021,7,9,2013,APC,3037,Philadelphia
2021,7,T1,3278,MODE_Report_Estimate,3038,Philadelphia
2021,7,T4,4311,APC,3039,Philadelphia
2021,7,12,1436,APC,3040,Philadelphia
2021,7,T3,4316,APC,3041,Philadelphia
2021,7,14,3092,APC,3042,Philadelphia
2021,7,G1,5233,MODE_Report_Estimate,3043,Philadelphia
2021,7,16,3647,APC,3044,Philadelphia
2021,7,17,4804,APC,3045,Philadelphia
2021,7,18,6130,APC,3046,Philadelphia
2021,7,19,581,APC,3047,Philadelphia
2021,7,20,2133,APC,3048,Philadelphia
2021,7,21,5782,APC,3049,Philadelphia
2021,7,22,2181,APC,3050,Philadelphia
2021,7,23,8591,APC,3051,Philadelphia
2021,7,24,1013,APC,3052,Philadelphia
2021,7,25,2198,APC,3053,Philadelphia
2021,7,26,4738,APC,3054,Philadelphia
2021,7,27,1726,APC,3055,Philadelphia
2021,7,28,572,APC,3056,Philadelphia
2021,7,29,1866,APC,3057,Philadelphia
2021,7,30,646,APC,3058,Philadelphia
2021,7,31,2449,APC,3059,Philadelphia
2021,7,32,2057,APC,3060,Philadelphia
2021,7,33,6008,APC,3061,Philadelphia
2021,7,T2,4263,APC,3062,Philadelphia
2021,7,35,72,APC,3063,Philadelphia
2021,7,T5,4386,APC,3064,Philadelphia
2021,7,37,1704,APC,3065,Philadelphia
2021,7,38,1481,APC,3066,Philadelphia
2021,7,39,878,APC,3067,Philadelphia
2021,7,40,4256,APC,3068,Philadelphia
2021,7,42,5708,APC,3069,Philadelphia
2021,7,43,1119,APC,3070,Philadelphia
2021,7,44,1749,APC,3071,Philadelphia
2021,7,45,3264,APC,3072,Philadelphia
2021,7,46,2488,APC,3073,Philadelphia
2021,7,47,9909,APC,3074,Philadelphia
2021,7,48,4041,APC,3075,Philadelphia
2021,7,49,1596,APC,3076,Philadelphia
2021,7,50,1110,APC,3077,Philadelphia
2021,7,52,6690,APC,3078,Philadelphia
2021,7,53,1175,APC,3079,Philadelphia
2021,7,54,3275,APC,3080,Philadelphia
2021,7,55,2569,APC,3081,Philadelphia
2021,7,56,5267,APC,3082,Philadelphia
2021,7,57,4454,APC,3083,Philadelphia
2021,7,58,3548,APC,3084,Philadelphia
2021,7,59,2017,APC,3085,Philadelphia
2021,7,60,4994,APC,3086,Philadelphia
2021,7,61,2180,APC,3087,Philadelphia
2021,7,62,66,APC,3088,Philadelphia
2021,7,64,2873,APC,3089,Philadelphia
2021,7,65,3862,APC,3090,Philadelphia
2021,7,66,4735,APC,3091,Philadelphia
2021,7,67,1333,APC,3092,Philadelphia
2021,7,68,1291,APC,3093,Philadelphia
2021,7,70,2820,APC,3094,Philadelphia
2021,7,73,883,APC,3095,Philadelphia
2021,7,75,1826,APC,3096,Philadelphia
2021,7,77,386,APC,3097,Philadelphia
2021,7,78,64,APC,3098,Philadelphia
2021,7,79,2430,APC,3099,Philadelphia
2021,7,80,88,APC,3100,Philadelphia
2021,7,84,1308,APC,3101,Philadelphia
2021,7,88,570,APC,3102,Philadelphia
2021,7,89,830,APC,3103,Philadelphia
2021,7,90,229,APC,3104,Philadelphia
2021,7,92,135,APC,3105,Philadelphia
2021,7,93,648,APC,3106,Philadelphia
2021,7,94,165,APC,3107,Philadelphia
2021,7,95,243,APC,3108,Philadelphia
2021,7,96,695,APC,3109,Philadelphia
2021,7,97,386,APC,3110,Philadelphia
2021,7,98,413,APC,3111,Philadelphia
2021,7,99,696,APC,3112,Philadelphia
2021,7,D1,1315,MODE_Report_Estimate,3113,Philadelphia
2021,7,D2,1332,MODE_Report_Estimate,3114,Philadelphia
2021,7,103,466,APC,3115,Philadelphia
2021,7,104,1738,APC,3116,Philadelphia
2021,7,105,693,APC,3117,Philadelphia
2021,7,106,599,APC,3118,Philadelphia
2021,7,107,523,APC,3119,Philadelphia
2021,7,108,3061,APC,3120,Philadelphia
2021,7,109,2627,APC,3121,Philadelphia
2021,7,110,1157,APC,3122,Philadelphia
2021,7,111,696,APC,3123,Philadelphia
2021,7,112,276,APC,3124,Philadelphia
2021,7,113,3920,APC,3125,Philadelphia
2021,7,114,1013,APC,3126,Philadelphia
2021,7,115,497,APC,3127,Philadelphia
2021,7,117,1074,APC,3128,Philadelphia
2021,7,118,173,APC,3129,Philadelphia
2021,7,119,409,APC,3130,Philadelphia
2021,7,120,136,APC,3131,Philadelphia
2021,7,123,508,APC,3132,Philadelphia
2021,7,124,905,APC,3133,Philadelphia
2021,7,125,997,APC,3134,Philadelphia
2021,7,126,289,APC,3135,Philadelphia
2021,7,127,175,APC,3136,Philadelphia
2021,7,128,214,APC,3137,Philadelphia
2021,7,129,506,APC,3138,Philadelphia
2021,7,130,317,APC,3139,Philadelphia
2021,7,131,351,APC,3140,Philadelphia
2021,7,132,211,APC,3141,Philadelphia
2021,7,133,40,APC,3142,Philadelphia
2021,7,139,231,APC,3143,Philadelphia
2021,7,150,35,APC,3144,Philadelphia
2021,7,201,39,APC,3145,Philadelphia
2021,7,204,106,APC,3146,Philadelphia
2021,7,206,47,APC,3147,Philadelphia
2021,7,310,205,APC,3148,Philadelphia
2021,7,311,100,APC,3149,Philadelphia
2021,7,47M,590,APC,3150,Philadelphia
2021,7,BLVDDIR,1767,APC,3151,Philadelphia
2021,7,B1 OWL,1041,APC,3152,Philadelphia
2021,7,63,7258,APC,3153,Philadelphia
2021,7,71,2283,APC,3154,Philadelphia
2021,7,41,1244,APC,3155,Philadelphia
2021,7,K,4196,APC,3156,Philadelphia
2021,7,51,2963,APC,3157,Philadelphia
2021,7,LUCYGO,540,APC,3158,Philadelphia
2021,7,LUCYGR,364,APC,3159,Philadelphia
2021,7,L1 OWL,978,APC,3160,Philadelphia
2021,7,82,4296,APC,3161,Philadelphia
2021,7,81,2453,APC,3162,Philadelphia
2021,8,1,1430,APC,3163,Philadelphia
2021,8,2,2490,APC,3164,Philadelphia
2021,8,3,4262,APC,3165,Philadelphia
2021,8,4,3389,APC,3166,Philadelphia
2021,8,5,1381,APC,3167,Philadelphia
2021,8,6,2868,APC,3168,Philadelphia
2021,8,7,2769,APC,3169,Philadelphia
2021,8,8,698,APC,3170,Philadelphia
2021,8,9,2143,APC,3171,Philadelphia
2021,8,T1,3455,MODE_Report_Estimate,3172,Philadelphia
2021,8,T4,4720,APC,3173,Philadelphia
2021,8,12,1381,APC,3174,Philadelphia
2021,8,T3,5120,APC,3175,Philadelphia
2021,8,14,3158,APC,3176,Philadelphia
2021,8,G1,4790,MODE_Report_Estimate,3177,Philadelphia
2021,8,16,3970,APC,3178,Philadelphia
2021,8,17,5214,APC,3179,Philadelphia
2021,8,18,6335,APC,3180,Philadelphia
2021,8,19,565,APC,3181,Philadelphia
2021,8,20,2164,APC,3182,Philadelphia
2021,8,21,6087,APC,3183,Philadelphia
2021,8,22,2345,APC,3184,Philadelphia
2021,8,23,8801,APC,3185,Philadelphia
2021,8,24,995,APC,3186,Philadelphia
2021,8,25,2208,APC,3187,Philadelphia
2021,8,26,4772,APC,3188,Philadelphia
2021,8,27,1778,APC,3189,Philadelphia
2021,8,28,593,APC,3190,Philadelphia
2021,8,29,1896,APC,3191,Philadelphia
2021,8,30,670,APC,3192,Philadelphia
2021,8,31,2512,APC,3193,Philadelphia
2021,8,32,2096,APC,3194,Philadelphia
2021,8,33,6013,APC,3195,Philadelphia
2021,8,T2,4487,APC,3196,Philadelphia
2021,8,35,67,APC,3197,Philadelphia
2021,8,T5,5560,APC,3198,Philadelphia
2021,8,37,1692,APC,3199,Philadelphia
2021,8,38,1526,APC,3200,Philadelphia
2021,8,39,913,APC,3201,Philadelphia
2021,8,40,4264,APC,3202,Philadelphia
2021,8,42,5713,APC,3203,Philadelphia
2021,8,43,1178,APC,3204,Philadelphia
2021,8,44,1820,APC,3205,Philadelphia
2021,8,45,3179,APC,3206,Philadelphia
2021,8,46,2571,APC,3207,Philadelphia
2021,8,47,10022,APC,3208,Philadelphia
2021,8,48,4078,APC,3209,Philadelphia
2021,8,49,1731,APC,3210,Philadelphia
2021,8,50,1121,APC,3211,Philadelphia
2021,8,52,6812,APC,3212,Philadelphia
2021,8,53,1249,APC,3213,Philadelphia
2021,8,54,3415,APC,3214,Philadelphia
2021,8,55,2667,APC,3215,Philadelphia
2021,8,56,4973,APC,3216,Philadelphia
2021,8,57,4669,APC,3217,Philadelphia
2021,8,58,3512,APC,3218,Philadelphia
2021,8,59,2058,APC,3219,Philadelphia
2021,8,60,5044,APC,3220,Philadelphia
2021,8,61,2163,APC,3221,Philadelphia
2021,8,62,56,APC,3222,Philadelphia
2021,8,64,2820,APC,3223,Philadelphia
2021,8,65,4045,APC,3224,Philadelphia
2021,8,66,4773,APC,3225,Philadelphia
2021,8,67,1300,APC,3226,Philadelphia
2021,8,68,1340,APC,3227,Philadelphia
2021,8,70,2869,APC,3228,Philadelphia
2021,8,73,935,APC,3229,Philadelphia
2021,8,75,1438,APC,3230,Philadelphia
2021,8,77,382,APC,3231,Philadelphia
2021,8,78,67,APC,3232,Philadelphia
2021,8,79,2505,APC,3233,Philadelphia
2021,8,80,81,APC,3234,Philadelphia
2021,8,84,1302,APC,3235,Philadelphia
2021,8,88,555,APC,3236,Philadelphia
2021,8,89,864,APC,3237,Philadelphia
2021,8,90,241,APC,3238,Philadelphia
2021,8,92,99,APC,3239,Philadelphia
2021,8,93,724,APC,3240,Philadelphia
2021,8,94,172,APC,3241,Philadelphia
2021,8,95,261,APC,3242,Philadelphia
2021,8,96,653,APC,3243,Philadelphia
2021,8,97,349,APC,3244,Philadelphia
2021,8,98,473,APC,3245,Philadelphia
2021,8,99,757,APC,3246,Philadelphia
2021,8,D1,1386,MODE_Report_Estimate,3247,Philadelphia
2021,8,D2,1404,MODE_Report_Estimate,3248,Philadelphia
2021,8,103,494,APC,3249,Philadelphia
2021,8,104,1797,APC,3250,Philadelphia
2021,8,105,707,APC,3251,Philadelphia
2021,8,106,661,APC,3252,Philadelphia
2021,8,107,555,APC,3253,Philadelphia
2021,8,108,3016,APC,3254,Philadelphia
2021,8,109,2755,APC,3255,Philadelphia
2021,8,110,1195,APC,3256,Philadelphia
2021,8,111,737,APC,3257,Philadelphia
2021,8,112,255,APC,3258,Philadelphia
2021,8,113,4022,APC,3259,Philadelphia
2021,8,114,1043,APC,3260,Philadelphia
2021,8,115,508,APC,3261,Philadelphia
2021,8,117,1121,APC,3262,Philadelphia
2021,8,118,185,APC,3263,Philadelphia
2021,8,119,401,APC,3264,Philadelphia
2021,8,120,135,APC,3265,Philadelphia
2021,8,123,547,APC,3266,Philadelphia
2021,8,124,941,APC,3267,Philadelphia
2021,8,125,1012,APC,3268,Philadelphia
2021,8,126,295,APC,3269,Philadelphia
2021,8,127,187,APC,3270,Philadelphia
2021,8,128,234,APC,3271,Philadelphia
2021,8,129,521,APC,3272,Philadelphia
2021,8,130,322,APC,3273,Philadelphia
2021,8,131,367,APC,3274,Philadelphia
2021,8,132,232,APC,3275,Philadelphia
2021,8,133,38,APC,3276,Philadelphia
2021,8,135,368,APC,3277,Philadelphia
2021,8,139,241,APC,3278,Philadelphia
2021,8,150,31,APC,3279,Philadelphia
2021,8,201,31,APC,3280,Philadelphia
2021,8,204,108,APC,3281,Philadelphia
2021,8,206,56,APC,3282,Philadelphia
2021,8,310,218,APC,3283,Philadelphia
2021,8,311,106,APC,3284,Philadelphia
2021,8,47M,674,APC,3285,Philadelphia
2021,8,BLVDDIR,1840,APC,3286,Philadelphia
2021,8,B1 OWL,1048,APC,3287,Philadelphia
2021,8,63,7433,APC,3288,Philadelphia
2021,8,71,2304,APC,3289,Philadelphia
2021,8,41,1217,APC,3290,Philadelphia
2021,8,K,4156,APC,3291,Philadelphia
2021,8,51,2913,APC,3292,Philadelphia
2021,8,LUCYGO,563,APC,3293,Philadelphia
2021,8,LUCYGR,387,APC,3294,Philadelphia
2021,8,L1 OWL,1267,APC,3295,Philadelphia
2021,8,82,4359,APC,3296,Philadelphia
2021,8,81,2361,APC,3297,Philadelphia
2021,9,2,3273,APC,3298,Philadelphia
2021,9,3,5320,APC,3299,Philadelphia
2021,9,4,4037,APC,3300,Philadelphia
2021,9,5,1812,APC,3301,Philadelphia
2021,9,6,3589,APC,3302,Philadelphia
2021,9,7,2921,APC,3303,Philadelphia
2021,9,8,1112,APC,3304,Philadelphia
2021,9,9,2760,APC,3305,Philadelphia
2021,9,T1,4794,MODE_Report_Estimate,3306,Philadelphia
2021,9,T4,5995,APC,3307,Philadelphia
2021,9,12,1521,APC,3308,Philadelphia
